SalePrice,OverallQual,GrLivArea,GarageCars,ExterQual,GarageArea,TotalBsmtSF,1stFlrSF,BsmtQual,KitchenQual,FullBath,TotRmsAbvGrd,YearBuilt,YearRemodAdd,MasVnrArea,GarageYrBlt,Fireplaces,GarageFinish,GarageType,HeatingQC,BsmtFinSF1,Foundation,LotFrontage,WoodDeckSF,2ndFlrSF,OpenPorchSF,HalfBath,BsmtExposure,LotArea,LotShape,CentralAir,GarageCond,Electrical,PavedDrive,BsmtFullBath,RoofStyle,BsmtUnfSF,SaleCondition,Neighborhood,GarageQual,HouseStyle,BedroomAbvGr,MSZoning
205000,6,1610,2,TA,480,1610,1610,TA,Gd,2,6,1977,2001,28.0,1977.0,2,RFn,Attchd,Gd,1200,PConc,,168,0,68,0,Mn,10603,IR1,Y,TA,SBrkr,Y,1,Gable,410,Normal,NWAmes,TA,1Story,3,RL
178000,6,1732,2,Gd,476,741,977,Gd,Gd,2,7,1985,1985,336.0,1985.0,1,Fin,Attchd,TA,0,CBlock,77.0,192,755,46,1,No,9206,Reg,Y,TA,SBrkr,Y,0,Gable,741,Normal,SawyerW,TA,2Story,3,RL
118964,5,1535,2,TA,410,0,1535,,TA,2,8,1979,1979,0.0,1979.0,0,Unf,Attchd,TA,0,Slab,64.0,0,0,0,0,,7018,Reg,Y,TA,SBrkr,Y,0,Gable,0,Alloca,SawyerW,TA,1Story,4,RL
198900,7,1226,3,TA,740,1226,1226,Gd,Gd,2,6,2009,2009,0.0,2009.0,0,RFn,Attchd,Ex,0,PConc,94.0,0,0,36,0,No,10402,IR1,Y,TA,SBrkr,Y,0,Gable,1226,Normal,CollgCr,TA,1Story,3,RL
169500,7,1818,1,TA,240,1040,1226,TA,TA,1,7,1931,1950,600.0,1951.0,2,Unf,Detchd,Ex,224,PConc,,0,592,0,1,No,7758,Reg,Y,TA,FuseF,Y,0,Gable,816,Normal,IDOTRR,TA,1.5Fin,4,RM
250000,8,1992,2,Gd,648,1053,1053,Ex,Gd,2,9,2003,2004,768.0,2003.0,1,RFn,Attchd,Ex,0,PConc,75.0,140,939,45,1,No,9375,Reg,Y,TA,SBrkr,Y,0,Hip,1053,Normal,Somerst,TA,2Story,3,FV
100000,4,1047,1,TA,273,641,1047,Fa,TA,1,6,1885,1995,0.0,1954.0,0,Unf,Detchd,Gd,0,BrkTil,60.0,0,0,0,0,No,10800,Reg,Y,Fa,SBrkr,N,0,Mansard,641,Normal,OldTown,Fa,1Story,2,RM
115000,5,789,1,TA,250,789,789,TA,TA,1,5,1948,1950,0.0,1948.0,0,Unf,Detchd,Ex,104,CBlock,50.0,0,0,0,0,No,6000,Reg,Y,TA,SBrkr,Y,0,Gable,516,Partial,OldTown,TA,1Story,2,RM
115000,5,1517,0,TA,0,793,997,TA,Fa,2,7,1919,2005,0.0,,0,,,TA,0,CBlock,85.0,0,520,0,0,No,8500,Reg,N,,FuseF,N,0,Gable,793,Normal,IDOTRR,,1.5Fin,3,RM
190000,6,1844,2,TA,546,1844,1844,Gd,TA,2,7,1977,1977,480.0,1977.0,1,RFn,Attchd,Ex,705,CBlock,105.0,0,0,122,0,No,11751,IR1,Y,TA,SBrkr,Y,0,Hip,1139,Normal,NWAmes,TA,1Story,3,RL
136900,6,1855,1,TA,325,994,1216,TA,TA,2,7,1954,1972,0.0,1954.0,0,Unf,Attchd,Gd,444,CBlock,75.0,182,639,0,0,No,9525,Reg,Y,TA,SBrkr,Y,0,Gable,550,Normal,Edwards,TA,1.5Fin,4,RL
180000,7,1430,2,TA,400,384,774,Gd,TA,2,7,2000,2000,0.0,2000.0,1,Fin,BuiltIn,Ex,250,PConc,,180,656,0,1,No,7750,IR1,Y,TA,SBrkr,Y,0,Gable,134,Normal,Gilbert,TA,SLvl,3,RL
383970,7,2696,3,Gd,792,1264,1282,Ex,Ex,2,10,2007,2007,220.0,2007.0,1,Fin,BuiltIn,Ex,984,PConc,77.0,120,1414,184,1,Av,9965,Reg,Y,TA,SBrkr,Y,1,Gable,280,Partial,CollgCr,TA,2Story,4,RL
217000,6,2259,2,TA,450,1809,2259,Gd,Gd,2,7,1953,1953,184.0,1953.0,2,Unf,Basment,TA,35,CBlock,,166,0,120,0,Mn,21000,Reg,Y,TA,SBrkr,Y,1,Hip,905,Abnorml,Crawfor,TA,1Story,3,RL
259500,6,2320,1,TA,180,1028,1436,TA,Gd,2,9,1945,2002,0.0,1945.0,1,Unf,Detchd,Ex,774,CBlock,61.0,224,884,0,1,No,7259,IR1,Y,TA,SBrkr,Y,1,Gambrel,104,Normal,Crawfor,TA,2Story,3,RL
176000,6,1458,2,TA,440,729,729,Gd,TA,2,5,1999,1999,1129.0,1999.0,1,Unf,Detchd,Gd,419,PConc,34.0,0,729,32,1,No,3230,Reg,Y,TA,SBrkr,Y,0,Gable,310,Normal,Somerst,TA,2Story,2,FV
139000,5,1092,1,TA,288,1092,1092,TA,TA,1,6,1962,1962,116.0,1962.0,1,Unf,Attchd,TA,170,CBlock,,0,0,20,0,No,11616,Reg,Y,TA,SBrkr,Y,0,Gable,252,Normal,Sawyer,TA,1Story,3,RL
155000,5,1125,2,TA,430,1125,1125,Gd,TA,1,5,2006,2007,0.0,2007.0,0,Unf,Attchd,Gd,0,PConc,74.0,80,0,64,1,No,8536,Reg,Y,TA,SBrkr,Y,0,Gable,1125,Partial,Edwards,TA,1Story,2,RL
320000,7,3222,3,TA,594,1673,1699,Gd,Gd,3,11,1990,1990,0.0,1990.0,2,Unf,Attchd,Gd,1470,PConc,90.0,367,1523,0,0,Mn,12376,Reg,Y,TA,SBrkr,Y,1,Hip,203,Normal,SawyerW,TA,2Story,5,RL
163990,6,1456,2,Gd,390,728,728,Gd,Gd,2,8,2005,2006,0.0,2005.0,1,Fin,Attchd,Ex,0,PConc,65.0,0,728,24,1,No,8461,Reg,Y,TA,SBrkr,Y,0,Gable,728,Partial,CollgCr,TA,2Story,3,RL
180000,6,988,2,TA,540,938,988,TA,TA,1,4,1969,1969,0.0,1969.0,2,Unf,Attchd,Ex,938,CBlock,,0,0,130,0,Gd,21453,IR1,Y,TA,SBrkr,Y,1,Flat,0,Normal,ClearCr,TA,SLvl,1,RL
100000,4,1123,1,TA,264,732,772,TA,TA,1,4,1939,1950,0.0,1979.0,0,Unf,Detchd,Gd,0,PConc,50.0,0,351,0,0,No,6060,Reg,Y,TA,SBrkr,P,0,Gable,732,Normal,IDOTRR,TA,1.5Fin,3,RM
136000,6,1080,1,TA,288,1080,1080,TA,TA,1,5,1958,1958,135.0,1958.0,0,Unf,Attchd,Gd,570,CBlock,75.0,0,0,0,0,No,9464,Reg,Y,TA,SBrkr,Y,0,Hip,510,Normal,NAmes,TA,1Story,3,RL
153900,6,1199,2,Gd,530,1199,1199,Gd,Gd,2,5,1993,1993,0.0,1993.0,0,RFn,Attchd,Ex,300,PConc,55.0,0,0,63,0,No,7892,Reg,Y,TA,SBrkr,Y,0,Gable,899,Normal,SawyerW,TA,1Story,2,RL
181000,6,1586,2,TA,435,1362,1586,Gd,TA,2,7,1979,1998,0.0,1979.0,1,Unf,Attchd,TA,0,CBlock,48.0,192,0,0,0,No,17043,IR1,Y,TA,SBrkr,Y,0,Gable,1362,Normal,NWAmes,TA,1Story,3,RL
84500,6,754,0,TA,0,520,520,TA,TA,1,5,1935,1982,0.0,,0,,,Gd,490,CBlock,60.0,53,0,0,0,Av,6780,Reg,N,,SBrkr,N,1,Gable,30,Normal,IDOTRR,,1.5Fin,2,RM
128000,6,958,2,TA,440,1078,958,Gd,TA,2,5,1976,1976,0.0,1977.0,1,RFn,Attchd,TA,120,CBlock,,0,0,205,0,No,4928,IR1,Y,TA,SBrkr,Y,0,Gable,958,Normal,NPkVill,TA,1Story,2,RL
87000,5,840,0,TA,0,672,840,TA,TA,1,5,1930,1950,0.0,,1,,,Ex,116,BrkTil,55.0,0,0,0,0,No,4388,IR1,Y,,SBrkr,N,0,Gable,556,Normal,OldTown,,1.5Unf,3,RM
155000,6,1348,2,TA,453,660,660,TA,TA,1,6,1966,1966,266.0,1966.0,1,RFn,Attchd,TA,512,CBlock,69.0,188,688,108,1,No,7590,Reg,Y,TA,SBrkr,Y,0,Gable,148,Normal,NAmes,TA,2Story,3,RL
150000,5,1053,2,TA,750,1008,1053,TA,Ex,1,6,1958,1991,85.0,1998.0,0,RFn,2Types,TA,567,CBlock,69.0,0,0,80,1,No,8973,Reg,Y,TA,FuseA,Y,0,Gable,413,Abnorml,NAmes,TA,1Story,3,RL
226000,7,2157,2,TA,487,924,1216,TA,Gd,2,8,1966,1966,309.0,1966.0,2,Fin,Attchd,Ex,445,CBlock,88.0,105,941,66,1,No,14200,Reg,Y,TA,SBrkr,Y,0,Gable,479,Normal,NAmes,TA,2Story,4,RL
244000,6,2054,2,Gd,390,992,1022,Gd,Gd,2,7,2000,2000,40.0,2000.0,1,RFn,BuiltIn,Ex,695,PConc,,24,1032,48,1,No,12224,IR1,Y,TA,SBrkr,Y,1,Gable,297,Normal,Gilbert,TA,2Story,3,RL
150750,5,1327,2,TA,624,1063,1327,TA,Gd,1,7,1959,2002,0.0,1974.0,0,Unf,Detchd,Gd,405,CBlock,75.0,0,0,0,0,No,7388,Reg,Y,TA,SBrkr,Y,1,Gable,658,Normal,NAmes,TA,1Story,3,RL
220000,8,1296,2,Gd,471,1267,1296,Ex,Gd,2,6,2001,2002,136.0,2001.0,0,Fin,Attchd,Ex,1005,PConc,,192,0,25,0,No,6853,IR1,Y,TA,SBrkr,Y,1,Gable,262,Normal,Timber,TA,1Story,2,RL
180000,5,1721,2,TA,440,1461,1721,TA,TA,2,7,1968,1993,0.0,1968.0,1,RFn,Attchd,Gd,570,CBlock,78.0,0,0,96,1,No,10335,IR1,Y,TA,SBrkr,Y,0,Gable,891,Normal,Sawyer,TA,1Story,3,RL
174000,7,1682,2,TA,530,1304,1682,TA,TA,2,7,1970,1970,288.0,1970.0,1,Unf,Attchd,Gd,0,PConc,80.0,98,0,0,0,No,10400,Reg,Y,TA,SBrkr,Y,0,Hip,1304,Normal,NWAmes,TA,1Story,3,RL
143000,5,1214,1,TA,318,1214,1214,TA,TA,2,5,1967,1967,196.0,1967.0,1,RFn,Attchd,TA,695,CBlock,,0,0,111,0,No,10355,IR1,Y,TA,SBrkr,Y,0,Gable,519,Normal,NAmes,TA,1Story,3,RL
171000,7,1959,3,TA,766,1907,1959,TA,TA,3,9,1988,1989,70.0,1989.0,0,Unf,2Types,Gd,0,CBlock,82.0,0,0,0,0,No,11070,Reg,Y,TA,SBrkr,Y,0,Gable,1907,Family,Mitchel,TA,1Story,5,RL
230000,8,1852,3,Gd,660,1004,1004,Gd,Gd,2,7,1999,2000,320.0,1999.0,2,Fin,Attchd,Ex,668,PConc,73.0,224,848,106,1,Mn,9066,IR1,Y,TA,SBrkr,Y,0,Gable,336,Normal,CollgCr,TA,2Story,3,RL
231500,6,1764,2,TA,470,928,928,Gd,Gd,2,7,1997,1997,0.0,1997.0,0,RFn,Attchd,Ex,821,PConc,65.0,276,836,99,1,No,15426,IR1,Y,TA,SBrkr,Y,1,Gable,107,Normal,CollgCr,TA,2Story,3,RL
115000,4,864,0,TA,0,864,864,TA,TA,1,5,1971,1971,0.0,,1,,,TA,432,CBlock,70.0,0,0,0,0,No,10500,Reg,Y,,SBrkr,Y,0,Gable,432,Normal,NAmes,,1Story,3,RL
260000,7,1734,2,Gd,660,1734,1734,Gd,Gd,2,7,2005,2005,0.0,2005.0,0,Fin,Attchd,Ex,1300,PConc,78.0,160,0,24,0,Av,11645,Reg,Y,TA,SBrkr,Y,1,Gable,434,Normal,CollgCr,TA,1Story,3,RL
166000,5,1385,2,TA,720,910,910,TA,TA,2,6,1952,1952,0.0,2000.0,0,Unf,Detchd,Fa,507,CBlock,71.0,0,475,0,0,No,8520,Reg,Y,TA,SBrkr,Y,0,Gable,403,Normal,NAmes,TA,1.5Fin,4,RL
204000,7,1501,2,Gd,577,1490,1501,Gd,Gd,2,6,1999,1999,183.0,1999.0,0,RFn,Attchd,Ex,679,PConc,78.0,144,0,29,0,Gd,10335,IR1,Y,TA,SBrkr,Y,1,Gable,811,Normal,CollgCr,TA,1Story,3,RL
125000,5,1728,2,TA,504,1728,1728,TA,TA,2,10,1963,1963,336.0,1963.0,0,Unf,Detchd,TA,1332,CBlock,70.0,0,0,0,0,No,9100,Reg,Y,TA,SBrkr,Y,1,Gable,396,Abnorml,Sawyer,TA,1Story,6,RM
130000,6,1709,2,Gd,380,970,970,Gd,Gd,2,7,2004,2006,50.0,2004.0,0,Unf,Detchd,Ex,0,PConc,24.0,0,739,40,0,No,2522,Reg,Y,TA,SBrkr,Y,0,Gable,970,Normal,Edwards,TA,2Story,3,RM
105000,5,875,1,TA,180,715,875,TA,TA,1,5,1931,1993,0.0,1931.0,0,Unf,Detchd,TA,209,BrkTil,51.0,48,0,0,0,No,6120,Reg,Y,TA,FuseA,Y,1,Gable,506,Normal,BrkSide,Fa,1Story,2,RM
222500,7,2035,2,Gd,434,884,884,Gd,Gd,2,8,2001,2001,180.0,2001.0,1,Fin,BuiltIn,Ex,0,PConc,,144,1151,48,1,No,9505,IR1,Y,TA,SBrkr,Y,0,Gable,884,Normal,Gilbert,TA,2Story,3,RL
141000,7,1080,0,TA,0,1080,1080,Gd,Gd,1,6,2004,2005,120.0,,0,,,Ex,680,PConc,63.0,0,0,0,0,No,7500,Reg,Y,,SBrkr,Y,1,Gable,400,Normal,SawyerW,,1Story,3,RL
115000,5,1344,1,TA,240,896,896,Gd,TA,1,7,1936,1950,0.0,1936.0,0,Unf,Detchd,Gd,0,BrkTil,,200,448,114,0,No,6240,Reg,Y,TA,FuseA,Y,0,Gable,896,Normal,BrkSide,Fa,1.5Fin,3,RM
122000,5,969,2,TA,440,969,969,TA,TA,1,5,1975,1975,0.0,1975.0,0,Unf,Attchd,TA,716,CBlock,120.0,0,0,0,1,Av,10356,Reg,Y,TA,SBrkr,Y,0,Gable,253,Normal,CollgCr,TA,1Story,3,RL
372402,8,1710,3,Gd,866,1710,1710,Ex,Gd,2,6,2007,2008,436.0,2007.0,1,RFn,Attchd,Ex,1400,PConc,107.0,0,0,102,0,Gd,13891,Reg,Y,TA,SBrkr,Y,1,Hip,310,Partial,NridgHt,TA,1Story,2,RL
190000,6,1993,2,TA,495,825,1097,TA,TA,2,8,1971,1971,252.0,1971.0,1,RFn,Attchd,Gd,416,CBlock,,0,896,66,1,No,14803,IR1,Y,TA,SBrkr,Y,0,Gable,409,Normal,NWAmes,TA,2Story,4,RL
235000,6,1252,2,TA,564,1602,1252,Gd,TA,1,4,1960,1975,0.0,1960.0,1,RFn,Attchd,Gd,429,CBlock,,409,0,0,0,Gd,13500,Reg,Y,TA,SBrkr,Y,1,Flat,93,Normal,ClearCr,TA,1Story,1,RL
125000,6,1200,1,TA,312,1200,1200,TA,TA,1,7,1923,1950,0.0,1923.0,0,Unf,Detchd,TA,0,BrkTil,84.0,0,0,0,0,No,11340,Reg,Y,Fa,FuseA,Y,0,Gable,1200,Family,OldTown,Fa,1Story,4,RM
79000,6,1096,0,TA,0,572,572,TA,TA,1,5,1924,1950,0.0,,0,,,Fa,0,BrkTil,60.0,0,524,8,0,No,9600,Reg,N,,FuseF,N,0,Gable,572,Normal,Edwards,,1.5Fin,2,RL
109500,5,1040,2,TA,625,0,1040,,TA,1,5,1950,1950,0.0,1950.0,0,Unf,Detchd,TA,0,CBlock,60.0,0,0,0,0,,7200,Reg,Y,TA,FuseF,Y,0,Hip,0,Normal,NAmes,TA,1Story,2,RL
269500,8,1968,3,Gd,680,774,774,Ex,Ex,2,8,2009,2010,84.0,2009.0,1,Fin,BuiltIn,Ex,0,PConc,92.0,0,1194,75,1,No,12003,Reg,Y,TA,SBrkr,Y,0,Gable,774,Partial,Timber,TA,2Story,4,RL
254900,7,1947,2,Gd,678,991,991,Gd,Gd,2,8,2004,2005,0.0,2004.0,1,RFn,Attchd,Ex,222,PConc,100.0,0,956,136,1,No,12552,Reg,Y,TA,SBrkr,Y,0,Gable,769,Normal,Somerst,TA,2Story,3,FV
320000,7,2462,2,Gd,576,1392,1392,Gd,Gd,2,9,2005,2006,456.0,2006.0,1,RFn,Attchd,Ex,57,PConc,134.0,239,1070,132,1,Mn,19378,IR1,Y,TA,SBrkr,Y,1,Gable,1335,Partial,Gilbert,TA,2Story,4,RL
162500,6,1232,2,TA,516,1232,1232,Gd,TA,2,6,1984,1984,0.0,1984.0,0,Unf,Attchd,TA,660,PConc,,0,0,0,0,No,11120,IR1,Y,TA,SBrkr,Y,0,Gable,572,Normal,Veenker,TA,1Story,3,RL
412500,9,2668,3,Gd,726,1572,1572,Ex,Ex,2,10,2003,2004,664.0,2003.0,2,Fin,BuiltIn,Ex,1016,PConc,110.0,400,1096,0,1,Av,13688,IR1,Y,TA,SBrkr,Y,1,Gable,556,Normal,NridgHt,TA,2Story,3,RL
220000,7,1541,2,Gd,532,1541,1541,Gd,Gd,2,7,2005,2005,226.0,2005.0,1,RFn,Attchd,Ex,1201,PConc,95.0,0,0,70,0,Mn,12182,Reg,Y,TA,SBrkr,Y,0,Gable,340,Partial,NridgHt,TA,1Story,3,RL
103200,4,882,0,TA,0,882,882,TA,TA,1,4,1956,1956,0.0,,0,,,Ex,0,CBlock,55.0,0,0,0,0,No,5500,Reg,Y,,SBrkr,Y,0,Gable,882,Normal,OldTown,,1.5Unf,1,RL
152000,6,1616,1,TA,216,1149,1149,TA,Gd,2,5,1926,2004,0.0,1926.0,0,Unf,Detchd,Gd,370,BrkTil,40.0,0,467,0,0,Mn,5400,Reg,Y,TA,FuseA,Y,0,Gable,779,Normal,OldTown,TA,1Story,3,RM
127500,5,1355,0,TA,0,644,808,TA,TA,2,6,1940,1999,0.0,,0,,,Gd,351,BrkTil,62.0,140,547,0,0,No,10106,Reg,Y,,SBrkr,Y,1,Gable,112,Normal,Edwards,,1.5Fin,4,RL
190000,5,1867,1,Gd,303,1617,1867,TA,TA,1,7,1955,1993,0.0,1955.0,3,Fin,Attchd,Ex,379,CBlock,,476,0,0,0,No,10708,IR1,Y,TA,FuseA,Y,1,Hip,470,Normal,ClearCr,TA,1Story,2,RL
325624,8,2161,3,Gd,789,1582,1610,Ex,Ex,1,8,2007,2007,300.0,2007.0,1,Fin,Attchd,Ex,1288,PConc,86.0,178,551,120,1,No,10562,Reg,Y,TA,SBrkr,Y,1,Gable,294,Partial,NridgHt,TA,2Story,3,RL
183500,7,1720,2,Gd,440,840,840,Gd,Gd,2,7,2004,2004,0.0,2004.0,1,Fin,Attchd,Ex,0,PConc,62.0,100,880,48,1,No,8244,IR1,Y,TA,SBrkr,Y,0,Gable,840,Normal,Gilbert,TA,2Story,3,RL
228000,8,1707,2,Gd,511,1686,1707,Gd,TA,2,6,1981,1981,653.0,1981.0,1,RFn,Attchd,TA,0,CBlock,,574,0,64,1,No,16669,IR1,Y,TA,SBrkr,Y,0,Hip,1686,Normal,Timber,TA,1Story,2,RL
128500,5,1382,2,TA,660,720,854,TA,TA,1,7,1941,1950,0.0,1991.0,0,Unf,Detchd,TA,360,CBlock,,237,0,0,1,No,12358,IR1,Y,TA,SBrkr,Y,0,Gable,360,Normal,OldTown,TA,1.5Fin,2,RM
215000,6,1656,2,TA,528,1080,1656,TA,TA,1,7,1960,1960,112.0,1960.0,2,Fin,Attchd,Fa,639,CBlock,141.0,210,0,62,0,Gd,31770,IR1,Y,TA,SBrkr,P,1,Hip,441,Normal,NAmes,TA,1Story,3,RL
239000,7,1767,2,Gd,504,1064,1064,Gd,Gd,2,5,1987,1987,0.0,1987.0,1,RFn,Attchd,Gd,495,PConc,44.0,441,703,35,0,No,5306,IR1,Y,TA,SBrkr,Y,1,Gable,354,Normal,StoneBr,Gd,2Story,2,RL
163000,6,1362,2,TA,504,1362,1362,TA,TA,1,6,1961,1961,491.0,1961.0,1,Unf,Attchd,TA,288,CBlock,80.0,0,0,20,1,No,10197,IR1,Y,TA,SBrkr,Y,1,Gable,700,Normal,NAmes,TA,1Story,3,RL
184000,6,1651,2,TA,616,1606,1651,Gd,TA,2,7,1986,1986,132.0,1986.0,1,Fin,Attchd,TA,1398,CBlock,47.0,192,0,0,0,No,12416,IR1,Y,TA,SBrkr,Y,1,Gable,0,Normal,Timber,TA,1Story,3,RL
243000,6,2158,2,TA,576,1202,2158,TA,Gd,2,7,1950,2001,0.0,1950.0,1,Unf,Attchd,TA,477,CBlock,84.0,0,0,29,0,Av,12615,Reg,Y,TA,SBrkr,Y,1,Gable,725,Normal,Edwards,TA,1Story,4,RL
211000,6,2060,2,Gd,521,1151,1164,Gd,TA,2,8,1988,1989,268.0,1988.0,1,Unf,Attchd,TA,831,PConc,97.0,0,896,228,1,No,10029,IR1,Y,TA,SBrkr,Y,0,Gable,320,Normal,ClearCr,TA,2Story,4,RL
172500,5,1920,2,Gd,451,1052,1252,TA,Gd,2,8,1958,1958,0.0,1958.0,1,Unf,Attchd,Ex,57,CBlock,,0,668,0,0,No,13650,Reg,Y,TA,SBrkr,Y,1,Gable,554,Normal,Sawyer,TA,1.5Fin,4,RL
501837,9,2234,3,Ex,1166,2216,2234,Ex,Ex,2,9,2008,2009,748.0,2009.0,1,Fin,Attchd,Ex,1904,PConc,63.0,0,0,60,0,No,17423,IR1,Y,TA,SBrkr,Y,1,Hip,312,Partial,StoneBr,TA,1Story,1,RL
100000,5,968,2,Gd,480,968,968,TA,TA,1,5,1923,2006,0.0,1935.0,0,Unf,Detchd,TA,0,CBlock,60.0,0,0,0,0,No,8520,Reg,Y,TA,SBrkr,N,0,Gable,968,Normal,OldTown,Fa,1Story,2,RM
177000,6,1525,2,Gd,440,756,769,Gd,Gd,2,5,2000,2000,456.0,2000.0,1,Unf,Detchd,Ex,436,PConc,,0,756,0,1,No,2117,Reg,Y,TA,SBrkr,Y,0,Gable,320,Normal,Somerst,TA,2Story,3,FV
200100,7,1802,1,TA,216,793,901,Fa,TA,1,9,1920,1950,0.0,1920.0,1,Unf,Detchd,Gd,352,BrkTil,54.0,0,901,0,1,No,7588,Reg,Y,TA,SBrkr,Y,0,Gable,441,Normal,Crawfor,Fa,2Story,4,RL
120000,5,1340,1,TA,252,0,1340,,TA,1,7,1957,2006,98.0,1957.0,1,RFn,Attchd,Ex,0,PConc,60.0,116,0,0,0,,9060,Reg,Y,TA,SBrkr,Y,0,Hip,0,Normal,Edwards,TA,1Story,3,RL
200000,7,2082,2,TA,484,1362,1362,Gd,Gd,2,6,2003,2003,0.0,2003.0,0,Unf,Detchd,Ex,0,PConc,63.0,280,720,238,1,No,11426,Reg,Y,TA,SBrkr,N,0,Gable,1362,Normal,OldTown,TA,1.5Fin,3,RM
127000,5,1252,2,TA,576,504,936,Fa,TA,1,5,1908,1991,0.0,1986.0,0,Unf,Attchd,Gd,0,PConc,92.0,104,316,0,0,No,7438,IR1,Y,TA,SBrkr,Y,0,Gable,504,Normal,BrkSide,TA,1.5Fin,3,RL
475000,10,3608,3,Gd,840,1107,1518,TA,Ex,2,12,1892,1993,0.0,1993.0,2,Unf,Detchd,Ex,0,BrkTil,90.0,0,1518,260,1,Mn,22950,IR2,Y,TA,SBrkr,Y,0,Gable,1107,Normal,OldTown,Ex,2.5Fin,4,RM
173000,7,1217,2,TA,497,1188,1217,Gd,Gd,2,6,1990,1991,0.0,1990.0,0,Unf,Attchd,Ex,611,PConc,,168,0,27,0,Av,9947,IR1,Y,TA,SBrkr,Y,1,Gable,577,Normal,Mitchel,TA,SLvl,3,RL
135000,5,1656,1,TA,180,660,808,Fa,TA,2,8,1916,1987,0.0,1916.0,0,Unf,Detchd,Ex,0,CBlock,60.0,0,704,0,1,No,10410,Reg,Y,Fa,SBrkr,N,0,Gable,660,Normal,OldTown,Fa,1.5Fin,3,RL
153337,5,1224,2,TA,528,1086,1224,Gd,TA,0,6,1979,1979,275.0,1979.0,2,Unf,Detchd,TA,1086,CBlock,64.0,120,0,0,2,Av,7018,Reg,Y,TA,SBrkr,Y,2,Gable,0,Alloca,SawyerW,TA,SFoyer,2,RL
286000,8,1593,2,Gd,682,1593,1593,Ex,Ex,1,5,2001,2002,0.0,2001.0,1,Fin,Attchd,Ex,1153,PConc,41.0,0,0,120,1,Av,4923,Reg,Y,TA,SBrkr,Y,1,Gable,440,Normal,StoneBr,TA,1Story,0,RL
315000,8,2727,2,Gd,440,853,1549,Gd,Gd,2,10,1932,1994,0.0,1932.0,2,Unf,Detchd,TA,297,CBlock,70.0,0,1178,74,1,No,10570,Reg,Y,TA,SBrkr,Y,0,Hip,556,Normal,Crawfor,TA,2Story,3,RL
184000,7,1479,2,TA,484,725,725,TA,Gd,1,7,1972,2004,138.0,1972.0,0,Fin,Attchd,Gd,626,CBlock,,0,754,32,1,No,7472,IR1,Y,TA,SBrkr,Y,1,Gable,99,Normal,NAmes,TA,2Story,4,RL
192000,7,1431,2,Gd,666,1431,1431,Gd,Gd,2,6,1999,1999,0.0,1999.0,0,Fin,Attchd,Ex,560,PConc,68.0,0,0,35,0,Av,9017,IR1,Y,TA,SBrkr,Y,1,Gable,871,Normal,CollgCr,TA,1Story,3,RL
130000,7,1709,2,Gd,380,970,970,Gd,Gd,2,7,2004,2004,50.0,2004.0,0,Unf,Detchd,Ex,0,PConc,24.0,0,739,40,0,No,2522,Reg,Y,TA,SBrkr,Y,0,Gable,970,Normal,Edwards,TA,2Story,3,RM
127000,5,864,1,TA,352,864,864,TA,TA,1,5,1972,1972,0.0,1989.0,0,Unf,Detchd,TA,390,CBlock,60.0,0,0,0,0,Av,7180,IR1,Y,TA,SBrkr,Y,0,Hip,474,Normal,CollgCr,TA,1Story,3,RL
148500,6,1456,2,TA,440,855,855,Gd,TA,2,7,1976,1976,0.0,1976.0,1,Unf,Attchd,TA,566,CBlock,24.0,87,601,0,1,No,2280,Reg,Y,TA,SBrkr,Y,0,Gable,289,Normal,NPkVill,TA,2Story,3,RL
311872,7,1726,3,Ex,786,1726,1726,Ex,Ex,2,8,2007,2007,205.0,2007.0,1,Fin,Attchd,Ex,1126,PConc,79.0,171,0,138,0,No,9416,Reg,Y,TA,SBrkr,Y,1,Hip,600,Partial,Somerst,TA,1Story,3,RL
235000,8,3112,2,Gd,795,1360,1360,TA,Gd,2,8,1918,1990,0.0,1918.0,1,Unf,Detchd,Gd,1036,PConc,174.0,0,1360,16,0,No,25419,Reg,Y,TA,SBrkr,Y,1,Gable,140,Abnorml,NAmes,TA,2Story,4,RL
104000,6,2229,0,TA,0,755,929,TA,TA,1,8,1912,1950,0.0,,0,,,Ex,0,CBlock,92.0,0,929,198,0,No,5520,Reg,Y,,SBrkr,Y,0,Gable,755,Abnorml,OldTown,,2.5Fin,5,RM
274900,8,1713,3,Gd,856,1713,1713,Ex,Ex,2,7,2004,2005,262.0,2004.0,1,Fin,Attchd,Ex,1088,PConc,76.0,0,0,26,0,Av,9591,Reg,Y,TA,SBrkr,Y,1,Hip,625,Normal,NridgHt,TA,1Story,3,RL
140000,4,1121,2,TA,440,1121,1121,Gd,TA,2,5,2003,2004,0.0,2003.0,0,RFn,Attchd,Ex,0,PConc,80.0,132,0,64,0,No,8546,Reg,Y,TA,SBrkr,Y,0,Gable,1121,Normal,Edwards,TA,1Story,2,RM
171500,6,1279,2,TA,473,1196,1279,TA,TA,2,6,1977,1977,0.0,1980.0,2,Unf,Detchd,TA,641,CBlock,75.0,238,0,83,0,No,10125,Reg,Y,TA,SBrkr,Y,0,Gable,276,Normal,Mitchel,TA,1Story,3,RL
112000,6,1310,1,TA,398,617,865,Fa,TA,2,6,1924,1950,0.0,1924.0,0,Unf,Attchd,Gd,617,BrkTil,50.0,0,445,0,0,No,7000,Reg,Y,TA,SBrkr,Y,0,Gable,0,Normal,OldTown,TA,1.5Fin,2,RL
